I showed my ticket at the door., i my my ticket door show
Am I making sense?, i sense make
It isn't new., it new no
She did not listen., she listen no
Part of his story is true., part of his true his story
He offered more than could be expected., he more more expect offer expect
He denied it., he it deny
You couldn't have picked a better time., you good good time pick no
Is this your opinion?, this your your opinion
Give us a chance., us chance give
I don't care for flowers very much., i flower very much care for no
What color did Tom dye his hair?, tom his what color his hair dye
I'm in the bathroom., i bathroom
How is your family name written?, your family name write how
The murderer confessed his crime., murderer his his crime confess
You'd better not wait here., you better here wait here no
Things didn't go as planned., things go plan no
Don't point at others., others point at no
There is a book on the desk., there book on desk
I saw him cross the street., i him street saw cross
What're you looking for?, you look for what
We must leave early., we early leave early
Every room was searched thoroughly., every room every thoroughly search thoroughly
Tom could go to prison., tom prison go to
That was really difficult., that really difficult really
It's not an easy sport., it easy easy sport no
I think of you as a friend., i you friend think of
She attributed her success to good luck., she her good her success good luck attribute
It's strawberry season., it strawberry season
I know Tom is a bit chubby., i tom bit chubby know
I didn't buy the car., i car buy no
Aren't you happy?, you happy no
Tom hopes Mary will win., tom mary hop win
I showed my ticket at the door., i my my ticket door show
How did he ever get so lucky?, he so lucky ever so get so how
It isn't new., it new no
I'm studying English., i english study
Part of his story is true., part of his true his story
There's plenty of light., there plenty of light 's
He denied it., he it deny
How many sisters do you have?, many you many sister have how
Is this your opinion?, this your your opinion
I was chosen to do that., i that choose do
I don't care for flowers very much., i flower very much care for no
This is my alarm clock., this my my alarm clock
I'm in the bathroom., i bathroom
I made a paper plane., i paper plane make
The murderer confessed his crime., murderer his his crime confess
Things didn't go as planned., things go plan no
Tom likes watching TV in the evening., tom tv even like watch
There is a book on the desk., there book on desk
The old woman was nearly run over., old woman nearly run over
What're you looking for?, you look for what
Tom opened a window., tom window open
You deserve a medal., you medal deserve
Every room was searched thoroughly., every room every thoroughly search thoroughly
He takes vitamins., he vitamin take
That was really difficult., that really difficult really
